Month,ESG,CSR,ImpactInvesting,SRI,SustainableDevelopment,Country
2015-11,6,11,0,0,11,Saudi Arabia
2015-12,2,10,0,0,7,Saudi Arabia
2016-01,2,7,0,0,5,Saudi Arabia
2016-02,3,8,0,0,9,Saudi Arabia
2016-03,2,9,0,0,8,Saudi Arabia
2016-04,0,8,0,0,12,Saudi Arabia
2016-05,3,6,0,0,8,Saudi Arabia
2016-06,5,7,0,0,3,Saudi Arabia
2016-07,5,5,0,0,5,Saudi Arabia
2016-08,10,5,0,0,3,Saudi Arabia
2016-09,4,6,0,0,5,Saudi Arabia
2016-10,3,10,0,0,13,Saudi Arabia
2016-11,0,8,0,0,13,Saudi Arabia
2016-12,0,8,0,0,17,Saudi Arabia
2017-01,0,9,0,0,8,Saudi Arabia
2017-02,0,8,0,0,10,Saudi Arabia
2017-03,0,7,0,0,11,Saudi Arabia
2017-04,0,8,2,0,13,Saudi Arabia
2017-05,0,8,0,0,12,Saudi Arabia
2017-06,0,6,0,0,3,Saudi Arabia
2017-07,0,6,0,0,3,Saudi Arabia
2017-08,0,8,0,0,4,Saudi Arabia
2017-09,0,3,0,0,5,Saudi Arabia
2017-10,0,9,0,0,13,Saudi Arabia
2017-11,0,9,0,0,16,Saudi Arabia
2017-12,0,8,0,0,14,Saudi Arabia
2018-01,0,7,0,0,7,Saudi Arabia
2018-02,0,10,0,0,14,Saudi Arabia
2018-03,0,11,0,0,12,Saudi Arabia
2018-04,0,11,0,0,15,Saudi Arabia
2018-05,0,9,0,0,8,Saudi Arabia
2018-06,0,4,0,0,4,Saudi Arabia
2018-07,0,7,0,0,7,Saudi Arabia
2018-08,0,7,0,0,6,Saudi Arabia
2018-09,0,9,0,0,12,Saudi Arabia
2018-10,0,9,0,0,24,Saudi Arabia
2018-11,0,11,0,0,18,Saudi Arabia
2018-12,0,9,0,0,11,Saudi Arabia
2019-01,0,10,0,0,18,Saudi Arabia
2019-02,0,11,0,0,14,Saudi Arabia
2019-03,0,13,0,0,14,Saudi Arabia
2019-04,2,11,0,0,10,Saudi Arabia
2019-05,0,8,0,0,5,Saudi Arabia
2019-06,0,8,0,0,7,Saudi Arabia
2019-07,0,9,0,0,10,Saudi Arabia
2019-08,0,3,0,0,6,Saudi Arabia
2019-09,2,9,0,0,14,Saudi Arabia
2019-10,3,9,0,0,15,Saudi Arabia
2019-11,3,9,0,0,14,Saudi Arabia
2019-12,2,9,0,0,11,Saudi Arabia
2020-01,4,8,0,0,11,Saudi Arabia
2020-02,2,9,0,0,16,Saudi Arabia
2020-03,2,13,0,0,14,Saudi Arabia
2020-04,2,12,0,0,14,Saudi Arabia
2020-05,2,9,0,0,9,Saudi Arabia
2020-06,2,8,0,0,7,Saudi Arabia
2020-07,2,6,0,2,10,Saudi Arabia
2020-08,3,7,0,0,8,Saudi Arabia
2020-09,2,6,0,0,11,Saudi Arabia
2020-10,3,8,0,0,12,Saudi Arabia
2020-11,2,8,0,0,15,Saudi Arabia
2020-12,3,7,0,0,11,Saudi Arabia
2021-01,3,7,0,0,7,Saudi Arabia
2021-02,3,8,0,0,15,Saudi Arabia
2021-03,4,8,0,0,18,Saudi Arabia
2021-04,4,8,0,0,26,Saudi Arabia
2021-05,5,5,0,0,7,Saudi Arabia
2021-06,5,5,0,0,8,Saudi Arabia
2021-07,4,6,0,0,5,Saudi Arabia
2021-08,4,6,0,0,7,Saudi Arabia
2021-09,6,6,0,0,12,Saudi Arabia
2021-10,6,6,0,0,12,Saudi Arabia
2021-11,8,7,0,0,16,Saudi Arabia
2021-12,6,7,0,0,26,Saudi Arabia
2022-01,7,7,0,0,43,Saudi Arabia
2022-02,8,9,0,0,31,Saudi Arabia
2022-03,9,11,0,0,22,Saudi Arabia
2022-04,7,9,0,0,18,Saudi Arabia
2022-05,7,11,0,0,24,Saudi Arabia
2022-06,9,7,0,0,18,Saudi Arabia
2022-07,7,7,0,0,6,Saudi Arabia
2022-08,8,7,0,0,9,Saudi Arabia
2022-09,8,8,0,0,17,Saudi Arabia
2022-10,12,9,0,1,22,Saudi Arabia
2022-11,9,8,0,0,14,Saudi Arabia
2022-12,9,8,0,1,37,Saudi Arabia
2023-01,8,8,0,1,35,Saudi Arabia
2023-02,10,10,0,1,22,Saudi Arabia
2023-03,10,18,0,1,15,Saudi Arabia
2023-04,8,7,0,0,9,Saudi Arabia
2023-05,10,13,0,0,20,Saudi Arabia
2023-06,11,8,0,2,14,Saudi Arabia
2023-07,12,8,0,1,11,Saudi Arabia
2023-08,12,9,0,1,55,Saudi Arabia
2023-09,9,8,0,1,100,Saudi Arabia
2023-10,11,9,0,1,96,Saudi Arabia
2023-11,14,9,0,0,46,Saudi Arabia
2023-12,12,9,0,0,100,Saudi Arabia
2024-01,14,9,0,1,61,Saudi Arabia
2024-02,15,13,0,2,43,Saudi Arabia
2024-03,12,21,0,1,30,Saudi Arabia
2024-04,14,13,0,2,30,Saudi Arabia
2024-05,16,12,0,1,39,Saudi Arabia
2024-06,11,9,0,0,10,Saudi Arabia
2024-07,13,8,0,2,12,Saudi Arabia
2024-08,13,9,0,1,75,Saudi Arabia
2024-09,15,10,2,0,82,Saudi Arabia
2024-10,16,16,0,0,75,Saudi Arabia
2024-11,15,11,0,0,67,Saudi Arabia
2024-12,12,10,0,0,73,Saudi Arabia
2025-01,14,9,0,0,48,Saudi Arabia
2025-02,13,9,0,0,39,Saudi Arabia
2025-03,10,9,0.5,1,28,Saudi Arabia
2004-01,0,0,0,0,0,Singapore
2004-02,0,0,0,0,0,Singapore
2004-03,0,0,0,0,0,Singapore
2004-04,0,0,0,0,0,Singapore
2004-05,0,0,0,0,0,Singapore
2004-06,0,0,0,0,0,Singapore
2004-07,0,0,0,0,0,Singapore
2004-08,0,0,0,0,0,Singapore
2004-09,0,0,0,0,0,Singapore
2004-10,0,0,0,0,0,Singapore
2004-11,0,0,0,0,0,Singapore
2004-12,0,0,0,0,0,Singapore
2005-01,0,0,0,0,0,Singapore
2005-02,0,53,0,0,0,Singapore
2005-03,0,59,0,0,0,Singapore
2005-04,0,44,0,0,0,Singapore
2005-05,0,60,0,0,0,Singapore
2005-06,0,42,0,0,0,Singapore
2005-07,0,0,0,0,0,Singapore
2005-08,0,36,0,0,0,Singapore
2005-09,0,0,0,0,0,Singapore
2005-10,0,0,0,0,0,Singapore
2005-11,0,36,0,0,0,Singapore
2005-12,0,0,0,0,0,Singapore
2006-01,0,0,0,0,0,Singapore
2006-02,0,42,0,0,35,Singapore
2006-03,0,45,0,0,33,Singapore
2006-04,0,38,0,0,0,Singapore
2006-05,0,35,0,0,24,Singapore
2006-06,0,25,0,0,0,Singapore
2006-07,0,31,0,0,0,Singapore
2006-08,0,33,0,0,0,Singapore
2006-09,0,37,0,0,0,Singapore
2006-10,0,75,0,0,22,Singapore
2006-11,0,40,0,0,0,Singapore
2006-12,0,30,0,0,0,Singapore
2007-01,0,54,0,0,0,Singapore
2007-02,0,54,0,0,0,Singapore
2007-03,0,50,0,0,18,Singapore
2007-04,0,49,0,0,0,Singapore
2007-05,0,53,0,0,0,Singapore
2007-06,0,39,0,0,14,Singapore
2007-07,0,46,0,0,0,Singapore
2007-08,0,46,0,0,0,Singapore
2007-09,0,64,0,0,22,Singapore
2007-10,0,48,0,0,21,Singapore
2007-11,0,36,0,0,0,Singapore
2007-12,0,26,0,0,0,Singapore
2008-01,0,58,0,0,16,Singapore
2008-02,0,86,0,0,13,Singapore
2008-03,0,89,0,0,18,Singapore
2008-04,0,69,0,0,21,Singapore
2008-05,0,49,0,0,0,Singapore
2008-06,0,45,0,0,0,Singapore
2008-07,0,51,0,0,23,Singapore
2008-08,0,49,0,0,31,Singapore
2008-09,0,63,0,0,12,Singapore
2008-10,0,74,0,0,11,Singapore
2008-11,0,55,0,0,15,Singapore
2008-12,0,27,0,0,11,Singapore
2009-01,0,60,0,0,10,Singapore
2009-02,0,68,0,0,15,Singapore
2009-03,0,68,0,0,16,Singapore
2009-04,0,61,0,0,18,Singapore
2009-05,0,34,0,0,13,Singapore
2009-06,0,39,0,0,10,Singapore
2009-07,0,38,0,0,12,Singapore
2009-08,0,43,0,0,15,Singapore
2009-09,0,54,0,0,18,Singapore
2009-10,0,66,0,0,17,Singapore
2009-11,0,44,0,0,14,Singapore
2009-12,0,40,0,0,12,Singapore
2010-01,0,45,0,0,16,Singapore
2010-02,0,80,0,0,17,Singapore
2010-03,0,89,0,0,19,Singapore
2010-04,0,58,0,0,18,Singapore
2010-05,0,50,0,0,14,Singapore
2010-06,0,42,0,0,13,Singapore
2010-07,0,42,0,0,11,Singapore
2010-08,5,55,0,0,11,Singapore
2010-09,0,63,0,0,16,Singapore
2010-10,0,76,0,0,9,Singapore
2010-11,0,52,0,0,12,Singapore
2010-12,0,46,0,0,6,Singapore
2011-01,0,58,0,0,9,Singapore
2011-02,0,67,0,0,7,Singapore
2011-03,0,71,0,0,8,Singapore
2011-04,0,57,0,0,11,Singapore
2011-05,4,52,0,0,5,Singapore
2011-06,4,46,0,0,7,Singapore
2011-07,0,43,0,0,11,Singapore
2011-08,0,58,0,0,17,Singapore
2011-09,0,60,0,0,12,Singapore
2011-10,0,50,0,0,9,Singapore
2011-11,0,42,0,0,12,Singapore
2011-12,0,40,0,0,7,Singapore
2012-01,0,44,0,0,8,Singapore
2012-02,0,62,0,0,11,Singapore
2012-03,4,52,0,0,12,Singapore
2012-04,0,47,0,0,8,Singapore
2012-05,0,54,0,0,8,Singapore
2012-06,4,41,0,0,9,Singapore
2012-07,0,43,3,0,10,Singapore
2012-08,0,41,0,0,7,Singapore
2012-09,0,50,0,0,9,Singapore
2012-10,4,62,0,0,13,Singapore
2012-11,0,54,0,0,7,Singapore
2012-12,0,33,0,0,4,Singapore
2013-01,0,59,0,0,8,Singapore
2013-02,3,42,0,0,5,Singapore
2013-03,3,52,0,0,8,Singapore
2013-04,3,53,2,0,9,Singapore
2013-05,0,38,0,0,6,Singapore
2013-06,3,35,0,0,6,Singapore
2013-07,0,46,2,0,6,Singapore
2013-08,3,42,0,0,9,Singapore
2013-09,3,53,0,0,9,Singapore
2013-10,0,56,0,0,8,Singapore
2013-11,0,40,0,0,9,Singapore
2013-12,0,26,0,0,4,Singapore
2014-01,0,41,0,0,7,Singapore
2014-02,3,50,0,0,8,Singapore
2014-03,2,51,0,0,7,Singapore
2014-04,0,49,0,0,8,Singapore
2014-05,3,47,0,3,4,Singapore
2014-06,0,37,0,0,5,Singapore
2014-07,3,41,0,0,5,Singapore
2014-08,2,40,0,0,8,Singapore
2014-09,2,46,2,0,8,Singapore
2014-10,0,53,0,0,8,Singapore
2014-11,2,49,0,0,8,Singapore
2014-12,0,29,0,0,4,Singapore
2015-01,3,43,0,0,9,Singapore
2015-02,0,42,0,0,8,Singapore
2015-03,2,44,0,2,7,Singapore
2015-04,4,48,0,0,6,Singapore
2015-05,3,39,0,0,9,Singapore
2015-06,2,38,0,0,7,Singapore
2015-07,4,39,0,0,7,Singapore
2015-08,3,42,0,0,7,Singapore
2015-09,2,55,0,0,9,Singapore
2015-10,3,50,0,2,11,Singapore
2015-11,0,42,0,0,11,Singapore
2015-12,3,30,0,0,4,Singapore
2016-01,3,50,0,0,9,Singapore
2016-02,2,63,0,0,10,Singapore
2016-03,3,59,3,0,13,Singapore
2016-04,3,46,0,0,10,Singapore
2016-05,5,44,0,0,11,Singapore
2016-06,4,37,0,0,6,Singapore
2016-07,2,40,2,0,6,Singapore
2016-08,4,52,2,0,8,Singapore
2016-09,3,49,0,0,14,Singapore
2016-10,4,47,0,0,10,Singapore
2016-11,3,46,0,0,13,Singapore
2016-12,4,31,0,0,10,Singapore
2017-01,4,36,0,0,13,Singapore
2017-02,4,42,0,0,13,Singapore
2017-03,4,43,0,2,16,Singapore
2017-04,6,40,0,0,12,Singapore
2017-05,5,36,2,0,11,Singapore
2017-06,5,34,2,0,9,Singapore
2017-07,5,36,3,0,10,Singapore
2017-08,5,38,2,0,10,Singapore
2017-09,8,42,2,0,12,Singapore
2017-10,7,44,0,2,11,Singapore
2017-11,7,42,2,0,12,Singapore
2017-12,3,28,0,0,7,Singapore
2018-01,6,36,2,2,12,Singapore
2018-02,7,50,4,0,16,Singapore
2018-03,7,46,3,3,14,Singapore
2018-04,11,42,2,0,14,Singapore
2018-05,11,38,2,0,15,Singapore
2018-06,12,33,2,2,12,Singapore
2018-07,12,35,3,3,11,Singapore
2018-08,13,40,2,2,13,Singapore
2018-09,14,44,2,3,13,Singapore
2018-10,15,46,4,2,14,Singapore
2018-11,15,35,4,2,15,Singapore
2018-12,9,21,3,2,7,Singapore
2019-01,16,33,3,4,11,Singapore
2019-02,15,35,3,6,11,Singapore
2019-03,15,41,3,5,13,Singapore
2019-04,13,37,2,6,13,Singapore
2019-05,13,32,4,7,13,Singapore
2019-06,14,26,4,5,11,Singapore
2019-07,18,30,3,6,14,Singapore
2019-08,16,35,3,3,8,Singapore
2019-09,20,37,3,3,9,Singapore
2019-10,24,36,3,5,11,Singapore
2019-11,24,40,4,5,9,Singapore
2019-12,19,28,2,3,6,Singapore
2020-01,25,31,3,4,10,Singapore
2020-02,31,34,3,6,11,Singapore
2020-03,28,39,3,6,12,Singapore
2020-04,29,28,3,4,9,Singapore
2020-05,29,29,4,5,10,Singapore
2020-06,33,27,3,7,8,Singapore
2020-07,35,30,2,6,8,Singapore
2020-08,37,31,3,5,9,Singapore
2020-09,44,34,5,6,11,Singapore
2020-10,40,35,3,6,10,Singapore
2020-11,38,25,2,3,11,Singapore
2020-12,34,20,3,2,8,Singapore
2021-01,48,28,3,2,10,Singapore
2021-02,56,28,3,3,13,Singapore
2021-03,60,29,5,3,11,Singapore
2021-04,66,41,4,4,13,Singapore
2021-05,60,31,2,4,12,Singapore
2021-06,68,28,3,3,11,Singapore
2021-07,68,30,3,4,9,Singapore
2021-08,69,37,3,4,14,Singapore
2021-09,77,37,3,5,16,Singapore
2021-10,86,34,4,4,14,Singapore
2021-11,75,30,0,5,11,Singapore
2021-12,53,21,3,4,8,Singapore
2022-01,82,30,6,3,14,Singapore
2022-02,87,32,4,3,17,Singapore
2022-03,98,39,4,4,24,Singapore
2022-04,92,37,4,3,21,Singapore
2022-05,94,35,3,4,17,Singapore
2022-06,96,37,4,5,15,Singapore
2022-07,86,35,3,3,17,Singapore
2022-08,89,37,4,4,17,Singapore
2022-09,100,37,4,4,21,Singapore
2022-10,93,37,3,4,21,Singapore
2022-11,86,33,2,2,17,Singapore
2022-12,62,22,2,3,12,Singapore
2023-01,85,30,4,3,22,Singapore
2023-02,97,39,4,3,19,Singapore
2023-03,97,36,3,3,23,Singapore
2023-04,87,35,3,2,19,Singapore
2023-05,86,33,4,2,17,Singapore
2023-06,79,34,2,3,12,Singapore
2023-07,84,34,3,3,15,Singapore
2023-08,89,35,3,3,19,Singapore
2023-09,85,39,3,3,17,Singapore
2023-10,89,37,5,3,17,Singapore
2023-11,92,35,3,2,18,Singapore
2023-12,57,26,2,3,11,Singapore
2024-01,87,30,3,3,15,Singapore
2024-02,82,33,3,2,18,Singapore
2024-03,85,31,4,2,21,Singapore
2024-04,83,33,4,4,22,Singapore
2024-05,70,27,4,4,19,Singapore
2024-06,67,27,3,2,14,Singapore
2024-07,77,33,3,3,18,Singapore
2024-08,71,29,3,3,17,Singapore
2024-09,75,31,4,3,18,Singapore
2024-10,81,33,3,4,17,Singapore
2024-11,67,27,2,4,22,Singapore
2024-12,50,19,2,3,12,Singapore
2025-01,65,29,3,3,15,Singapore
2025-02,69,29,0,4,19,Singapore
2025-03,74,30,2,2,17,Singapore
2004-01,0,0,0,67,0,South Africa
2004-02,0,0,0,0,0,South Africa
2004-03,0,0,0,0,77,South Africa
2004-04,0,52,0,0,0,South Africa
2004-05,0,51,0,0,68,South Africa
2004-06,0,0,0,0,0,South Africa
2004-07,0,52,0,0,0,South Africa
2004-08,0,0,0,0,65,South Africa
2004-09,0,42,0,0,57,South Africa
2004-10,0,0,0,0,79,South Africa
2004-11,0,0,0,0,0,South Africa
2004-12,0,0,0,0,0,South Africa
2005-01,0,0,0,0,0,South Africa
2005-02,0,0,0,0,64,South Africa
2005-03,0,0,0,0,100,South Africa
2005-04,0,37,0,0,53,South Africa
2005-05,0,27,0,0,73,South Africa
2005-06,0,25,0,0,43,South Africa
2005-07,0,30,0,0,41,South Africa
2005-08,0,24,0,0,35,South Africa
2005-09,0,24,0,21,33,South Africa
2005-10,0,23,0,0,27,South Africa
2005-11,0,28,0,0,32,South Africa
2005-12,0,0,0,0,0,South Africa
2006-01,0,32,0,0,18,South Africa
2006-02,0,30,0,0,29,South Africa
2006-03,0,29,0,0,41,South Africa
2006-04,0,32,0,0,41,South Africa
2006-05,0,20,0,0,42,South Africa
2006-06,0,21,0,0,22,South Africa
2006-07,0,28,0,0,23,South Africa
2006-08,0,49,0,17,25,South Africa
2006-09,0,22,14,0,22,South Africa
2006-10,0,25,0,15,28,South Africa
2006-11,0,20,0,0,15,South Africa
2006-12,0,0,0,0,0,South Africa
2007-01,0,15,0,0,13,South Africa
2007-02,0,13,0,0,19,South Africa
2007-03,0,27,0,17,13,South Africa
2007-04,0,21,0,0,18,South Africa
2007-05,0,22,0,0,34,South Africa
2007-06,0,19,0,14,25,South Africa
2007-07,0,16,0,0,21,South Africa
2007-08,0,23,0,12,27,South Africa
2007-09,0,27,0,13,31,South Africa
2007-10,0,23,0,7,23,South Africa
2007-11,0,15,0,7,15,South Africa
2007-12,0,0,0,0,9,South Africa
2008-01,0,22,0,13,16,South Africa
2008-02,0,25,0,12,16,South Africa
2008-03,0,32,0,13,21,South Africa
2008-04,0,26,0,12,26,South Africa
2008-05,0,32,0,9,31,South Africa
2008-06,0,22,0,0,16,South Africa
2008-07,0,19,0,6,20,South Africa
2008-08,0,32,0,12,28,South Africa
2008-09,0,30,0,16,23,South Africa
2008-10,0,21,0,0,19,South Africa
2008-11,0,20,0,0,17,South Africa
2008-12,0,15,0,0,7,South Africa
2009-01,0,16,0,7,8,South Africa
2009-02,0,34,0,15,14,South Africa
2009-03,0,43,0,19,25,South Africa
2009-04,0,28,0,7,17,South Africa
2009-05,0,34,0,15,29,South Africa
2009-06,0,21,0,8,20,South Africa
2009-07,0,17,0,8,17,South Africa
2009-08,0,27,0,9,24,South Africa
2009-09,0,28,0,9,18,South Africa
2009-10,0,20,0,9,19,South Africa
2009-11,0,19,0,8,19,South Africa
2009-12,0,13,0,0,6,South Africa
2010-01,0,19,0,7,11,South Africa
2010-02,0,34,0,13,17,South Africa
2010-03,0,43,0,15,30,South Africa
2010-04,0,23,0,9,25,South Africa
2010-05,0,27,0,7,22,South Africa
2010-06,0,19,0,0,8,South Africa
2010-07,0,20,0,10,15,South Africa
2010-08,0,23,0,8,31,South Africa
2010-09,0,23,0,10,19,South Africa
2010-10,0,24,0,7,18,South Africa
2010-11,0,15,0,7,17,South Africa
2010-12,0,10,0,0,7,South Africa
2011-01,0,13,0,5,8,South Africa
2011-02,0,37,0,13,13,South Africa
2011-03,0,40,0,16,19,South Africa
2011-04,3,27,0,8,18,South Africa
2011-05,0,22,0,8,21,South Africa
2011-06,0,18,0,5,11,South Africa
2011-07,0,15,0,5,12,South Africa
2011-08,0,25,0,7,22,South Africa
2011-09,0,24,0,7,20,South Africa
2011-10,2,21,0,7,18,South Africa
2011-11,0,15,0,5,13,South Africa
2011-12,0,8,0,0,4,South Africa
2012-01,0,15,0,6,7,South Africa
2012-02,0,42,0,19,14,South Africa
2012-03,0,38,0,17,18,South Africa
2012-04,0,24,0,8,24,South Africa
2012-05,2,39,0,9,23,South Africa
2012-06,2,19,0,5,12,South Africa
2012-07,0,22,0,6,15,South Africa
2012-08,0,22,0,5,21,South Africa
2012-09,0,25,0,5,18,South Africa
2012-10,1,22,0,6,16,South Africa
2012-11,0,15,0,5,8,South Africa
2012-12,0,8,0,2,6,South Africa
2013-01,2,18,0,6,7,South Africa
2013-02,0,35,0,13,13,South Africa
2013-03,2,33,0,9,16,South Africa
2013-04,1,29,0,6,16,South Africa
2013-05,0,37,0,8,16,South Africa
2013-06,0,17,0,3,10,South Africa
2013-07,2,20,0,5,9,South Africa
2013-08,0,29,0,6,18,South Africa
2013-09,2,23,0,5,13,South Africa
2013-10,1,20,0,4,12,South Africa
2013-11,1,12,0,3,8,South Africa
2013-12,0,6,0,1,2,South Africa
2014-01,1,8,0,2,4,South Africa
2014-02,0,16,0,4,8,South Africa
2014-03,1,19,0,5,10,South Africa
2014-04,0,30,0,8,12,South Africa
2014-05,1,46,0,9,12,South Africa
2014-06,0,27,0,5,8,South Africa
2014-07,1,16,0,4,8,South Africa
2014-08,1,26,0,4,20,South Africa
2014-09,1,21,0,3,17,South Africa
2014-10,1,16,0,3,9,South Africa
2014-11,1,12,0,3,7,South Africa
2014-12,1,7,0,1,2,South Africa
2015-01,1,10,0,1,3,South Africa
2015-02,1,15,0,4,7,South Africa
2015-03,1,20,0,4,11,South Africa
2015-04,1,24,0,5,12,South Africa
2015-05,1,49,0,9,13,South Africa
2015-06,1,22,0,4,8,South Africa
2015-07,1,16,0,3,9,South Africa
2015-08,1,21,0,3,19,South Africa
2015-09,2,18,0,3,19,South Africa
2015-10,1,14,1,3,11,South Africa
2015-11,1,12,1,2,9,South Africa
2015-12,1,6,0,1,3,South Africa
2016-01,1,9,0,1,4,South Africa
2016-02,1,17,0,4,7,South Africa
2016-03,1,19,0,4,8,South Africa
2016-04,1,43,0,7,11,South Africa
2016-05,1,59,1,12,12,South Africa
2016-06,1,17,0,3,8,South Africa
2016-07,1,14,1,2,7,South Africa
2016-08,1,20,1,3,16,South Africa
2016-09,1,16,0,3,14,South Africa
2016-10,1,12,0,3,8,South Africa
2016-11,1,9,0,1,8,South Africa
2016-12,1,5,0,1,4,South Africa
2017-01,1,8,0,1,6,South Africa
2017-02,1,15,0,1,9,South Africa
2017-03,1,22,1,1,14,South Africa
2017-04,0,33,0,1,12,South Africa
2017-05,1,49,1,3,14,South Africa
2017-06,1,24,1,2,8,South Africa
2017-07,1,13,1,1,8,South Africa
2017-08,1,24,1,2,22,South Africa
2017-09,2,21,1,1,21,South Africa
2017-10,1,16,1,1,12,South Africa
2017-11,1,11,0,0,7,South Africa
2017-12,1,5,1,0,3,South Africa
2018-01,1,8,0,1,4,South Africa
2018-02,1,15,1,1,11,South Africa
2018-03,1,22,1,1,13,South Africa
2018-04,1,38,1,2,15,South Africa
2018-05,2,57,1,7,16,South Africa
2018-06,2,16,1,4,9,South Africa
2018-07,1,14,1,2,10,South Africa
2018-08,2,19,1,3,24,South Africa
2018-09,2,14,1,2,17,South Africa
2018-10,2,13,1,1,10,South Africa
2018-11,2,10,1,2,7,South Africa
2018-12,1,4,0,1,3,South Africa
2019-01,1,6,1,2,6,South Africa
2019-02,1,11,1,2,10,South Africa
2019-03,2,16,1,2,13,South Africa
2019-04,2,23,1,5,13,South Africa
2019-05,2,34,1,8,12,South Africa
2019-06,2,12,1,2,7,South Africa
2019-07,2,11,1,3,11,South Africa
2019-08,2,20,1,7,23,South Africa
2019-09,2,14,1,3,13,South Africa
2019-10,3,12,1,2,9,South Africa
2019-11,2,9,1,2,6,South Africa
2019-12,1,4,1,1,2,South Africa
2020-01,3,5,1,2,3,South Africa
2020-02,3,12,1,2,9,South Africa
2020-03,2,12,1,2,9,South Africa
2020-04,2,14,1,2,8,South Africa
2020-05,2,14,1,2,9,South Africa
2020-06,3,14,1,1,10,South Africa
2020-07,3,12,1,2,8,South Africa
2020-08,3,18,1,1,9,South Africa
2020-09,4,16,1,2,15,South Africa
2020-10,3,13,1,1,14,South Africa
2020-11,3,11,0,1,9,South Africa
2020-12,3,6,0,0,4,South Africa
2021-01,3,5,1,0,5,South Africa
2021-02,4,11,1,1,5,South Africa
2021-03,4,13,1,1,9,South Africa
2021-04,5,19,1,1,9,South Africa
2021-05,5,25,1,1,11,South Africa
2021-06,5,23,1,1,11,South Africa
2021-07,5,16,1,1,8,South Africa
2021-08,5,27,1,4,12,South Africa
2021-09,6,23,1,2,14,South Africa
2021-10,7,11,0.5,1,9,South Africa
2021-11,6,11,0,1,11,South Africa
2021-12,4,5,0,1,3,South Africa
2022-01,7,6,1,1,5,South Africa
2022-02,7,11,1,1,11,South Africa
2022-03,9,16,1,1,18,South Africa
2022-04,8,23,1,1,15,South Africa
2022-05,10,32,1,2,20,South Africa
2022-06,11,18,1,1,13,South Africa
2022-07,10,11,1,1,11,South Africa
2022-08,10,31,1,2,21,South Africa
2022-09,11,18,1,1,21,South Africa
2022-10,11,13,0.5,1,13,South Africa
2022-11,9,12,1,1,11,South Africa
2022-12,6,5,0.5,0.5,3,South Africa
2023-01,8,6,1,1,4,South Africa
2023-02,12,11,1,1,7,South Africa
2023-03,10,13,0.5,2,13,South Africa
2023-04,11,13,0.5,1,13,South Africa
2023-05,12,19,1,2,18,South Africa
2023-06,11,12,0.5,2,14,South Africa
2023-07,11,10,1,1,9,South Africa
2023-08,10,27,1,2,20,South Africa
2023-09,11,15,1,1,16,South Africa
2023-10,10,10,1,1,11,South Africa
2023-11,9,10,1,1,9,South Africa
2023-12,6,4,1,1,3,South Africa
2024-01,8,5,1,1,4,South Africa
2024-02,11,10,1,1,8,South Africa
2024-03,10,11,0.5,1,13,South Africa
2024-04,13,16,1,1,25,South Africa
2024-05,11,16,1,1,24,South Africa
2024-06,9,9,1,1,13,South Africa
2024-07,10,12,0.5,1,12,South Africa
2024-08,10,23,1,3,16,South Africa
2024-09,13,13,1,1,15,South Africa
2024-10,11,13,1,1,15,South Africa
2024-11,9,8,1,1,10,South Africa
2024-12,5,4,0.5,0,4,South Africa
2025-01,9,4,0,1,5,South Africa
2025-02,10,9,1,1,8,South Africa
2025-03,9,12,0.5,1,12,South Africa
2004-01,0,0,0,0,0,South Korea
2004-02,0,0,0,0,0,South Korea
2004-03,0,0,0,0,0,South Korea
2004-04,0,65,0,0,0,South Korea
2004-05,0,0,0,0,0,South Korea
2004-06,0,0,0,0,52,South Korea
2004-07,0,0,0,0,0,South Korea
2004-08,0,0,0,0,0,South Korea
2004-09,0,0,0,0,0,South Korea
2004-10,0,0,0,0,0,South Korea
2004-11,0,0,0,0,0,South Korea
2004-12,0,0,0,0,0,South Korea
2005-01,0,0,0,0,42,South Korea
2005-02,0,0,0,0,0,South Korea
2005-03,0,0,0,0,0,South Korea
2005-04,0,48,0,0,0,South Korea
2005-05,0,0,0,0,0,South Korea
2005-06,0,0,0,0,0,South Korea
2005-07,0,40,0,0,0,South Korea
2005-08,0,0,0,0,0,South Korea
2005-09,0,39,0,0,0,South Korea
2005-10,37,39,0,0,0,South Korea
2005-11,0,36,0,0,0,South Korea
2005-12,0,43,0,0,0,South Korea
2006-01,0,33,0,0,0,South Korea
2006-02,0,34,0,0,0,South Korea
2006-03,0,43,0,0,0,South Korea
2006-04,0,33,0,0,26,South Korea
2006-05,0,33,0,0,0,South Korea
2006-06,0,45,0,0,0,South Korea
2006-07,0,39,0,0,26,South Korea
2006-08,0,38,0,0,0,South Korea
2006-09,0,0,0,0,27,South Korea
2006-10,0,37,0,0,0,South Korea
2006-11,0,30,0,0,0,South Korea
2006-12,0,31,0,0,0,South Korea
2007-01,0,35,0,0,33,South Korea
2007-02,0,22,0,0,0,South Korea
2007-03,0,35,0,0,16,South Korea
2007-04,0,40,0,0,27,South Korea
2007-05,0,32,0,0,0,South Korea
2007-06,0,36,0,0,21,South Korea
2007-07,0,27,0,0,0,South Korea
2007-08,0,33,0,0,0,South Korea
2007-09,0,20,0,0,0,South Korea
2007-10,0,42,0,0,15,South Korea
2007-11,0,43,0,0,0,South Korea
2007-12,0,22,0,0,0,South Korea
2008-01,0,43,0,0,0,South Korea
2008-02,0,27,0,0,0,South Korea
2008-03,0,33,0,0,0,South Korea
